"IDENTIFIER"	"VALUE"
"Solyc10g074440"	1.6876061473879
"Solyc11g006430"	1.68708653706468
"Solyc11g005150"	1.68493267127999
"Solyc03g005460"	1.68191805266101
"Solyc05g012350"	1.68054280235212
"Solyc01g091050"	1.68046862565348
"Solyc09g092130"	1.68008406279624
"Solyc09g075790"	1.67765448871531
"Solyc01g109300"	1.67729142577717
"Solyc04g054220"	1.6762499465568
"Solyc06g069790"	1.67271463228291
"Solyc06g075580"	1.67270452551643
"Solyc07g016170"	1.67077615472229
"Solyc10g078510"	1.67047999938394
"Solyc02g090770"	1.66968867225584
"Solyc02g071010"	1.66735596391808
"Solyc05g053890"	1.66562237407896
"Solyc08g066740"	1.66068462421052
"Solyc01g066760"	1.658740010832
"Solyc01g106540"	1.65716118167557
"Solyc04g050730"	1.65130199041631
"Solyc11g065280"	1.65093223513351
"Solyc10g076660"	1.65012633026401
"Solyc09g074470"	1.64746259420107
"Solyc12g006970"	1.64558886077361
"Solyc07g048090"	1.64548089863097
"Solyc01g009960"	1.64463509119852
"Solyc05g055680"	1.64271488565322
"Solyc02g077720"	1.64224000318056
"Solyc07g064450"	1.64179200054511
"Solyc07g054890"	1.64004869353587
"Solyc05g055730"	1.63992691162512
"Solyc04g007650"	1.63894824141678
"Solyc01g102330"	1.63883932483261
"Solyc04g005580"	1.6386889536955
"Solyc08g079090"	1.63753791299672
"Solyc05g053080"	1.63720664390447
"Solyc05g009340"	1.6366358848155
"Solyc12g013710"	1.63620515841832
"Solyc02g088820"	1.63535343425023
"Solyc01g086820"	1.62793710262951
"Solyc02g070990"	1.62654077895756
"Solyc10g085280"	1.62649050796095
"Solyc09g074300"	1.6195089747005
"Solyc06g008840"	1.61696085456353
"Solyc12g088910"	1.61625255047447
"Solyc05g045700"	1.61599156113203
"Solyc09g090500"	1.61383979612359
"Solyc03g045140"	1.61177776027688
"Solyc09g082660"	1.60970015697987
"Solyc04g080010"	1.60870265113372
"Solyc02g014070"	1.60696363861819
"Solyc08g075790"	1.60681226990496
"Solyc12g011030"	1.60643201635218
"Solyc07g064100"	1.60618575609145
"Solyc04g009680"	1.6037429874853
"Solyc10g006870"	1.60303291300984
"Solyc05g005980"	1.60188625145731
"Solyc02g067085"	1.60089448637239
"Solyc01g010910"	1.60046402840552
"Solyc11g071610"	1.59918617029024
"Solyc07g065210"	1.59895862528284
"Solyc11g072840"	1.59891910332064
"Solyc06g053870"	1.59792530764184
"Solyc08g066050"	1.59578293591011
"Solyc08g005800"	1.59537856966492
"Solyc10g081810"	1.59233539932256
"Solyc05g009310"	1.5921408676487
"Solyc05g005865"	1.58928639505131
"Solyc04g011390"	1.58919367921934
"Solyc07g043170"	1.5889940525961
"Solyc04g051070"	1.58791306104593
"Solyc03g111690"	1.58708927815611
"Solyc01g079110"	1.58640147507573
"Solyc08g014430"	1.58504122479229
"Solyc09g091650"	1.58249442161247
"Solyc06g009190"	1.57908961744589
"Solyc10g008320"	1.5789791041575
"Solyc04g055253"	1.57881034958615
"Solyc12g009650"	1.57816399862776
"Solyc04g050570"	1.57726544555198
"Solyc05g025513"	1.57662264371315
"Solyc04g055257"	1.57619143400841
"Solyc02g090960"	1.57503998494996
"Solyc01g091670"	1.5743750831024
"Solyc03g006670"	1.57415684342839
"Solyc11g006220"	1.57215433413167
"Solyc10g079910"	1.5716630541088
"Solyc02g062170"	1.57162352157651
"Solyc09g009060"	1.57146212954965
"Solyc12g056610"	1.57132340386569
"Solyc08g066360"	1.57086570456939
"Solyc08g005670"	1.56976248964505
"Solyc10g080690"	1.56939447018725
"Solyc01g087710"	1.56853511493766
"Solyc12g044310"	1.56720515487631
"Solyc02g065170"	1.56536317980662
"Solyc04g078370"	1.56466151473948
"Solyc05g005680"	1.56434518540391
"Solyc06g072660"	1.56236094641995
"Solyc09g091200"	1.56227213286778
"Solyc05g032680"	1.56209940778818
"Solyc03g120790"	1.55711673017244
"Solyc07g006870"	1.55586764476854
"Solyc10g085190"	1.55581312872531
"Solyc06g006000"	1.55517371713584
"Solyc06g066860"	1.55499006641898
"Solyc04g012020"	1.55349685087079
"Solyc02g087960"	1.55257878369567
"Solyc07g052210"	1.55224506784382
"Solyc01g079410"	1.55098499989316
"Solyc12g056710"	1.5499441973334
"Solyc02g092190"	1.54959889066518
"Solyc11g013450"	1.54853657723978
"Solyc02g081510"	1.54787141968657
"Solyc01g080890"	1.54611814365225
"Solyc03g083720"	1.5460807521284
"Solyc12g014360"	1.54294511563713
"Solyc02g083890"	1.5424619523415
"Solyc03g114800"	1.54056131762899
"Solyc06g076920"	1.54055037248698
"Solyc03g113060"	1.53992119793056
"Solyc02g150135"	1.53707380639817
"Solyc07g063920"	1.53658502182499
"Solyc10g083170"	1.53459050049428
"Solyc06g051630"	1.53308402336302
"Solyc07g052220"	1.53294901966824
"Solyc05g009470"	1.53074525548081
"Solyc02g087450"	1.53027571234036
"Solyc10g078330"	1.5301788144788
"Solyc02g085730"	1.52975092096098
"Solyc02g078510"	1.52813991718322
"Solyc11g044660"	1.52682154636816
"Solyc03g032190"	1.52671314339474
"Solyc11g005160"	1.52528955138962
"Solyc10g081575"	1.52430627291082
"Solyc08g081480"	1.52159665452393
"Solyc03g083960"	1.52108115776874
"Solyc12g088460"	1.51991246677121
"Solyc12g009800"	1.51960329176881
"Solyc03g026130"	1.51770618386074
"Solyc05g050550"	1.51744412152372
"Solyc04g056450"	1.51739953929656
"Solyc06g051960"	1.51648670168629
"Solyc09g090385"	1.51347147184235
"Solyc05g007170"	1.51233019395971
"Solyc02g082870"	1.51207372281977
"Solyc08g068490"	1.51154052015182
"Solyc03g082860"	1.51092851570098
"Solyc11g007730"	1.5106767159226
"Solyc01g087450"	1.51006445372896
"Solyc02g090340"	1.50746521675686
"Solyc10g086030"	1.50425724752815
"Solyc02g080670"	1.50387592675794
"Solyc02g081980"	1.50343839471756
"Solyc01g094070"	1.50241613299063
"Solyc02g092410"	1.50221185740451
"Solyc10g005430"	1.50089508126218
"Solyc07g063740"	1.50075001910005
"Solyc10g085550"	1.49941055705094
"Solyc02g094190"	1.49849638851395
"Solyc02g094160"	1.49838470331086
"Solyc10g078500"	1.49695786164003
"Solyc03g117150"	1.4956193141695
"Solyc01g104950"	1.49525155314513
"Solyc08g061010"	1.4933192880844
"Solyc10g086640"	1.49322484996099
"Solyc07g052250"	1.4931701098488
"Solyc12g006505"	1.48648733974522
"Solyc12g008335"	1.48642316357778
"Solyc11g065760"	1.48605215772606
"Solyc01g095450"	1.48558318554275
"Solyc10g007100"	1.48539273875108
"Solyc03g080100"	1.48411082711312
"Solyc12g040860"	1.48250055653772
"Solyc01g107520"	1.48039812726509
"Solyc01g109550"	1.47991313156178
"Solyc02g083880"	1.47937068426358
"Solyc01g057310"	1.47815583263878
"Solyc10g079590"	1.47798483852902
"Solyc11g006010"	1.47595565923082
"Solyc07g063180"	1.47552389347672
"Solyc12g089230"	1.47431336114114
"Solyc08g067940"	1.47363984927707
"Solyc05g012955"	1.47324789503847
"Solyc12g044200"	1.47273513975083
"Solyc03g117310"	1.47209538808758
"Solyc01g087960"	1.47122631959142
"Solyc02g093760"	1.470920443413
"Solyc05g012950"	1.46740431355191
"Solyc09g031600"	1.46738504402286
"Solyc01g102820"	1.46659791712698
"Solyc03g113580"	1.46655349179085
"Solyc12g006270"	1.46634037326608
"Solyc01g074030"	1.4647815832469
"Solyc12g036130"	1.464691811191
"Solyc01g150165"	1.46399484806864
"Solyc04g008820"	1.46295369345207
"Solyc08g076530"	1.46258059745795
"Solyc02g065600"	1.46104717963689
"Solyc04g080970"	1.46067361482926
"Solyc06g074790"	1.4595625931091
"Solyc05g046130"	1.45894695759142
"Solyc02g069540"	1.45776399149126
"Solyc01g108670"	1.45771982475396
"Solyc02g069110"	1.45751049528353
"Solyc02g088100"	1.45557793631474
"Solyc04g005600"	1.45224069736807
"Solyc07g049430"	1.45097124422129
"Solyc12g041980"	1.44890653344367
"Solyc01g080100"	1.44791956711974
"Solyc12g044910"	1.44634974120838
"Solyc12g009200"	1.44633113305569
"Solyc03g025680"	1.44554701434387
"Solyc03g005320"	1.44506712067017
"Solyc07g065090"	1.44505246795386
"Solyc02g093310"	1.44432600032636
"Solyc04g082540"	1.44335071497229
"Solyc08g082250"	1.44325719218861
"Solyc09g056170"	1.44290621160992
"Solyc02g069910"	1.44087083113316
"Solyc08g006350"	1.43883196775749
"Solyc05g018410"	1.4378907906315
"Solyc04g045530"	1.43785225549454
"Solyc12g088220"	1.43622382304814
"Solyc02g092000"	1.43607156115814
"Solyc01g104400"	1.43605931349135
"Solyc05g014000"	1.43558501430927
"Solyc02g085440"	1.43470752273436
"Solyc08g066530"	1.43346787920125
"Solyc03g078650"	1.43288032834081
"Solyc06g072810"	1.43281242357826
"Solyc10g007420"	1.43172854750723
"Solyc03g005330"	1.431219864774
"Solyc10g006530"	1.42992416754673
"Solyc06g071300"	1.42972912273716
"Solyc08g061020"	1.42931827683767
"Solyc04g007260"	1.42917769322087
"Solyc06g068170"	1.42895235176321
"Solyc08g078640"	1.42817233139911
"Solyc03g025470"	1.42769391257447
"Solyc07g043680"	1.42765703569624
"Solyc06g076220"	1.4265316552967
"Solyc03g114750"	1.42512715272745
"Solyc02g084370"	1.42271075254617
"Solyc01g014730"	1.42267916400406
"Solyc03g114340"	1.42175579095832
"Solyc10g055800"	1.41988345631813
"Solyc09g098425"	1.41948328340185
"Solyc06g083030"	1.418161271983
"Solyc01g106060"	1.41630356718443
"Solyc09g098000"	1.41583404754202
"Solyc02g086470"	1.41515589510675
"Solyc06g005430"	1.4150203637849
"Solyc02g068315"	1.41407939758133
"Solyc03g121180"	1.41351970440284
"Solyc05g053790"	1.41308742426557
"Solyc05g005010"	1.41125346378673
"Solyc01g010365"	1.41008930710201
"Solyc12g096860"	1.41003910101763
"Solyc01g010215"	1.40920774486942
"Solyc10g078340"	1.40881652063741
"Solyc01g010710"	1.4071766140461
"Solyc07g052240"	1.40678573341936
"Solyc02g069450"	1.40629945755309
"Solyc02g083050"	1.4057985961025
"Solyc06g009710"	1.40558827579464
"Solyc01g013890"	1.40533502202245
"Solyc11g065360"	1.40466189695045
"Solyc10g008270"	1.4040428863712
"Solyc06g054240"	1.40368467674752
"Solyc12g100180"	1.40213142408027
"Solyc01g099630"	1.40166866252238
"Solyc05g009130"	1.40143330405825
"Solyc02g093525"	1.39930845300396
"Solyc09g091700"	1.39691594901694
"Solyc09g007940"	1.39470721467114
"Solyc11g068430"	1.39448641618447
"Solyc06g034390"	1.39254589029564
"Solyc03g115050"	1.38890859959735
"Solyc01g080600"	1.3884886817875
"Solyc02g085020"	1.38817004512464
"Solyc02g089050"	1.38472393038145
"Solyc08g076780"	1.38462147262792
"Solyc02g071830"	1.384456976104
"Solyc11g010200"	1.38410387944606
"Solyc06g083690"	1.38405535260337
"Solyc08g082070"	1.38342651309947
"Solyc04g008600"	1.3814702548001
"Solyc03g116740"	1.38066308992101
"Solyc07g008710"	1.38056164892459
"Solyc03g025190"	1.37985752760258
"Solyc09g097890"	1.37760928962666
"Solyc06g009670"	1.37338746967579
"Solyc06g060570"	1.37271239360533
"Solyc01g099410"	1.37163160569668
"Solyc09g009000"	1.37147957565587
"Solyc04g005690"	1.37056601124112
"Solyc06g007910"	1.37030358220526
"Solyc08g006550"	1.37001753865656
"Solyc02g091780"	1.37001148935211
"Solyc07g066010"	1.36767403594061
"Solyc06g083170"	1.36706397463338
"Solyc08g068420"	1.3662868573598
"Solyc02g088230"	1.36493581702004
"Solyc03g083770"	1.36413133204536
"Solyc05g009640"	1.3628588540118
"Solyc06g066310"	1.36276078381625
"Solyc03g113280"	1.36225270516233
"Solyc06g066800"	1.36216851666721
"Solyc02g092790"	1.36065830661077
"Solyc07g055750"	1.36059365977789
"Solyc01g007160"	1.35937518519355
"Solyc01g005985"	1.35924100464473
"Solyc04g008090"	1.35872055666311
"Solyc08g079055"	1.35686636936672
"Solyc02g093180"	1.35621128049054
"Solyc07g005190"	1.35612400313261
"Solyc03g082530"	1.35528605487443
"Solyc06g051300"	1.35521162177717
"Solyc02g082400"	1.35413785967381
"Solyc12g043040"	1.35191964187359
"Solyc05g009920"	1.35119423127639
"Solyc09g065620"	1.3511416871767
"Solyc11g011020"	1.35071626487109
"Solyc07g053350"	1.35005937033118
"Solyc01g086690"	1.34961035782415
"Solyc03g119940"	1.3493072677627
"Solyc10g079300"	1.34923789854427
"Solyc10g076700"	1.34804881782409
"Solyc10g008830"	1.34458355216919
"Solyc10g083580"	1.34440992752611
"Solyc02g094580"	1.34369680413426
"Solyc08g005280"	1.34262522990333
"Solyc04g039670"	1.34233469699627
"Solyc03g116370"	1.34043281877991
"Solyc01g088030"	1.34017025981307
"Solyc11g064750"	1.33878067493439
"Solyc10g038130"	1.33859007002736
"Solyc11g069115"	1.33808113509293
"Solyc08g005630"	1.33805672348561
"Solyc02g069670"	1.33756819694623
"Solyc02g090980"	1.33752347902271
"Solyc08g082990"	1.33464132714107
"Solyc01g087590"	1.33401235731254
"Solyc08g005677"	1.33258634353294
"Solyc01g066620"	1.33098424535835
"Solyc07g053950"	1.33083222917894
"Solyc07g043640"	1.33005760393322
"Solyc06g084430"	1.32976724510942
"Solyc02g088390"	1.32895745736485
"Solyc05g056020"	1.32769901246163
"Solyc06g071960"	1.32640862224663
"Solyc03g096770"	1.32560495610195
"Solyc06g083000"	1.3254953172093
"Solyc11g012320"	1.32532979554159
"Solyc10g086190"	1.324723160815
"Solyc02g089080"	1.32441685941326
"Solyc12g096820"	1.32350477692776
"Solyc08g082710"	1.32272050611804
"Solyc09g089700"	1.32238097574377
"Solyc06g053780"	1.32230363942731
"Solyc02g089040"	1.32158578615635
"Solyc09g064750"	1.32151598761853
"Solyc09g008270"	1.32078261837437
"Solyc02g091470"	1.32073071178234
"Solyc09g059460"	1.32039924625844
"Solyc09g011820"	1.31906549952611
"Solyc08g077990"	1.31888834480192
"Solyc03g043910"	1.31876037377978
"Solyc04g072580"	1.31466377396312
"Solyc01g102340"	1.31320942804285
"Solyc06g060250"	1.31242454100376
"Solyc09g091430"	1.31016715643309
"Solyc03g034010"	1.31000256529848
"Solyc12g088500"	1.3099433517052
"Solyc03g121080"	1.30954291322283
"Solyc03g114690"	1.30911996226502
"Solyc04g074420"	1.30907454461188
"Solyc10g150104"	1.3086492773995
"Solyc11g072980"	1.30510433523076
"Solyc02g084300"	1.30236094733652
"Solyc02g089030"	1.30177968824353
"Solyc11g072030"	1.30174398014616
"Solyc09g008280"	1.30168171366151
"Solyc06g070900"	1.30166735599029
"Solyc11g007585"	1.3010207657
"Solyc07g009380"	1.30089462181998
"Solyc04g056410"	1.30048619666671
"Solyc12g098440"	1.30014302372033
"Solyc02g072320"	1.2997953122996
"Solyc02g087880"	1.29973942524471
"Solyc02g091890"	1.29903914771565
"Solyc01g095210"	1.29819415912095
"Solyc02g087190"	1.29769277298898
"Solyc04g074070"	1.29754523436578
"Solyc02g079790"	1.29715576629055
"Solyc02g083640"	1.29687966112774
"Solyc06g150109"	1.29663552985218
"Solyc09g015170"	1.29612238415911
"Solyc09g092750"	1.29547865030913
"Solyc03g115770"	1.29522808732438
"Solyc03g114970"	1.29384791175041
"Solyc03g116510"	1.29384444923978
"Solyc08g075240"	1.29149830682558
"Solyc10g055790"	1.29083592927261
"Solyc02g091920"	1.29081141280832
"Solyc09g007750"	1.28860620446712
"Solyc03g113910"	1.28832517676487
"Solyc09g065570"	1.28747386671294
"Solyc04g009260"	1.28729709849774
"Solyc07g007440"	1.28644341581948
"Solyc03g119485"	1.28614475953866
"Solyc06g009890"	1.28585562716047
"Solyc11g061980"	1.28557359808984
"Solyc02g088240"	1.28427807153983
"Solyc06g007130"	1.28399072367662
"Solyc11g007480"	1.28324962247087
"Solyc02g092670"	1.2826792632846
"Solyc02g081340"	1.28249497937621
"Solyc05g008540"	1.281910170224
"Solyc11g011340"	1.28149259949095
"Solyc07g053790"	1.28068272295515
