target_id	Elite_02	F2-127	F2-151	F2-28	F2-411	F2-445	F2-73	PI127826	PI127826_F1
Solyc02g078890.1.1	128.829015599347	41.3683757542166	80.2308995121306	687.892443821028	28.1093588818551	35.5003595175101	36.1757449891919	116.015224179162	48.0711984630678
Solyc02g078900.3.1	1137.40932691315	1022.65058298291	800.225075653458	1131.15103323262	653.261500414313	1544.26563901169	965.691414850372	1076.36346877334	1046.88387764014
Solyc02g078910.3.1	757.88601068805	99.1624301167252	130.244966740472	41.5204248309593	125.929927790711	28.9608196063898	90.4393624729797	87.655947157589	75.6676272103845
Solyc02g078920.4.1	562.901554645795	437.409737754144	967.980592815186	914.571519925184	1009.68817103624	553.992452470618	740.597890473178	391.87364611628	816.320166493207
Solyc02g078940.3.1	1764.14507847754	1876.78587061409	1897.40867547519	1492.49094662637	2184.65937229778	1721.76743659924	2970.43061633476	2021.24301681029	2388.42639771131
Solyc02g078950.4.1	338.901554549633	458.093925631252	687.693424389691	336.652093223994	830.912648547638	228.88389688921	310.508477823897	96.6793534826349	420.17788286237
Solyc02g078960.4.1	1146.6943010104	1449.10986833153	755.420807094736	1456.58139001581	888.255740666622	1703.08303685318	1058.14054093386	1161.44129983805	895.548623219374
Solyc02g078970.4.1	1896.45595936336	2081.19431551728	2103.7167027921	1934.62736239389	1790.00397359653	1319.11862207169	1641.97686978721	2146.2816473145	1350.44459386063
Solyc02g078980.3.1	298.279792874164	342.505816906235	450.12660505507	189.647345849517	513.839080360312	349.398275251284	379.845322386515	304.217698958691	522.551731441126
Solyc02g078990.4.1	825.202072893114	896.982696005992	759.588646030431	1024.71250434253	791.559546113041	1819.86053526604	1083.26258606525	925.543677340425	848.367632135252
Solyc02g079000.4.1	1060.80829061084	501.28737678639	1270.14891565308	757.467209753987	1422.33355942187	790.350109258251	850.130007246009	1240.0738406706	1260.53364858711
Solyc02g079010.4.1	22.0518134809693	72.3946575698791	55.22386589796	169.448220256077	48.3480972767908	8.40797988572608	49.2392084575112	128.905804643513	43.6201615683393
Solyc02g079020.4.1	1305.69948242581	509.196036857049	1337.87629835813	1453.21486908357	914.116350837929	538.110712686469	1179.73123936976	2041.86794555325	486.053228904352
Solyc02g079030.3.1	494.424870678575	352.239552377815	214.643705188297	497.122924327431	234.994240252309	590.427031975431	427.074767233515	550.427785827801	271.513250578438
Solyc02g079040.3.1	2475.60621867934	1180.21542592912	1248.26776124068	1351.0970674723	1443.69667217208	1480.73867987509	1981.62691996351	1133.08202281648	1716.31982660731
Solyc02g079050.3.1	428.269430235667	196.499784832529	262.573852948791	352.362524241114	287.839834950197	316.700575695682	292.420605329301	621.325978381734	175.370853652303
Solyc02g079060.3.1	2578.90155551125	3548.55493785802	2799.74580505318	3273.3805197813	2871.65210337032	4579.5463777588	3640.68678044006	2823.03712169294	3607.12029948798
Solyc02g079080.2.1	53.3886010591888	45.0185265560593	0	114.461711696158	1.12437435527421	268.121136355932	58.2831447048091	135.351094875689	0
Solyc02g079090.4.1	234.445595955568	107.679448654358	140.664564079709	196.380387713997	105.691189395775	179.370237562156	78.3807808099157	287.459944355035	112.166129747158
Solyc02g079100.3.1	1019.02590717321	1520.89616743444	1277.44263379055	1235.51318213206	1472.93040540921	1822.66319522795	1380.70760042082	1720.8924919909	1583.6789271444
Solyc02g079110.3.1	249.5336788636	145.397673606732	158.377879556414	136.905184577758	234.994240252309	90.6193387683811	346.684222813089	179.179068454483	154.896083936552
Solyc02g079130.3.1	341.222798073946	498.853942918495	508.476350154802	453.358152208312	446.37661904386	449.359813892694	423.055240012494	447.303142112991	493.174887935918
Solyc02g079140.2.1	77.7616580644707	35.8931495514527	37.5105504212559	554.35378017551	7.87062048691944	8.40797988572608	56.2733810942985	382.850239791234	3.5608295157828
Solyc02g079160.2.1	30.1761658160633	29.2012064147412	70.8532619068166	61.7195504243989	55.0943434084361	15.8817397841493	15.0732270788299	9.02340632504593	22.2551844736425
Solyc02g079170.3.1	1687.54404217523	1149.18914411346	646.01503503274	1079.53104560494	599.291531361151	2173.92991045384	1319.40981030025	1296.79239471374	1747.47708487041
Solyc02g079190.3.1	3796.39378401319	3423.8414521284	3938.60779423187	4703.0297423392	3539.5304704032	2708.3037431911	6263.42829215647	5474.62952321001	3546.58619771967
Solyc02g079200.1.1	341.222798073946	272.731075328265	351.140430332312	316.452967630554	438.50599855694	146.672538006555	268.303442003173	217.850809847537	544.806915914768
Solyc02g079210.3.1	1146.6943010104	585.054363104756	830.441907937248	1082.89756653718	580.17716732149	643.677571251696	1156.61895784888	1349.64377461758	541.246086398986
Solyc02g079220.4.1	5071.91710062294	2373.20637966469	2944.57820806859	6073.20376176085	4287.23941666055	4303.95148150445	4117.00075613109	877.848529622325	4392.28320771808
Solyc02g079230.3.1	1204.72538911822	2196.7824242423	814.812511928391	1038.01062077398	986.076309575478	1661.04313742455	1360.60996431572	676.755474378444	1316.61671346069
Solyc02g079240.1.1	211.233160712443	22.5092632780296	5.20979866961887	58.353029492159	42.7262255004198	4.67109993651449	1199.82887547486	45.1170316252296	13.3531106841855
Solyc02g079250.4.1	678.963730861423	731.85523576945	476.175598403165	875.295442382385	604.913403137523	650.217111162817	818.978671283094	696.091345074971	661.424082556655
Solyc02g079260.2.1	417.82383437626	108.287807121332	389.692940487491	264.832980002875	349.680424490278	272.792236292446	198.966597440555	669.021126099834	150.445047041823
Solyc02g079270.4.1	450.321243716636	445.318397824803	512.644189090497	356.851218817434	536.326567465796	356.872035149707	545.650820253644	501.443580063266	463.79804443071
Solyc02g079280.3.1	889.03626981171	484.861698178098	637.67935716135	644.127671701909	435.132875491117	121.448598349377	71.3466081731284	2054.7585260176	57.8634796314705
Solyc02g079290.3.1	192.663212517942	284.103404076752	626.217800088188	125.683448136958	362.048542398294	151.343637943069	99.4832987202776	1446.32312810022	106.824885473484
Solyc02g079300.3.1	388.808290322353	267.677725468461	241.734658270316	346.751656020714	322.695439963697	412.925234387881	380.85020419177	648.396197356872	373.887099157194
Solyc02g079320.3.1	90.3555536728758	137.01303833048	169.79067433599	13.3116977702987	78.7062048691944	10.2764198603319	173.189450107867	20.297612654894	207.133082121971
Solyc02g079330.3.1	17.4093264323442	37.9591522816868	3.12587920177132	56.108682203999	6.74624613164523	78.3647062977207	45.5974725160026	5.15623218574053	23.2273597781702
Solyc02g079340.3.1	9.45791787256418	72.2622743084987	17.7620777702895	1.27655960274105	7.87062048691944	0	39.8454926062625	4.19449022737351	67.0507905933047
Solyc02g079360.3.1	109.09844564269	322.4299874961	277.161289223724	177.303435764637	184.39739426497	19.6186197333608	191.932424803768	20.6249287429621	313.352997388886
Solyc02g079370.3.1	40.6217616754698	20.0758294101345	29.1748725498657	21.3212992375196	70.8355843822749	66.3296190985057	17.0829906893406	11.6015224179162	34.7180877788823
Solyc02g079380.2.1	159.00518141541	18.859112476187	165.67159769388	150.371268306717	119.183681659066	53.2505392762652	77.3758990046604	213.983635708232	46.2907837051764
Solyc02g079390.4.1	320.331606355133	281.669970208857	435.539168780138	430.914679326712	321.571065608423	194.317757359003	289.405959913535	515.623218574053	362.3144032309
Solyc02g079400.3.1	1281.32642542053	1415.65015264797	1305.57554660649	997.612369587102	1440.32354910626	1359.29008152572	1770.60174085989	846.911136507882	1630.85991822852
Solyc02g079410.2.1	508.35233182445	613.225334709564	597.042927538322	427.548158394472	639.769008151023	846.403308496425	949.613305966287	253.944435147721	937.388370029822
Solyc02g079415.1.1	509.758733729182	868.971341608132	314.67183964498	200.869082290316	377.789783372133	435.34651408315	775.768753657115	286.170886308599	729.970050735474
Solyc02g079430.4.1	152.041450842473	371.098664854002	101.070094190606	37.0317302546393	32.606856302952	29.8950395936927	183.893370361725	50.2732638109702	235.014748041665
Solyc02g079440.3.1	8117.38860452102	122.280051861729	27.0909530820181	529.665960005751	146.168666185647	22.4212796952695	382.859967802281	212.694577661797	95.2521895471899
Solyc02g079480.1.1	4.64248704862512	48.6686773579019	17.7133154767042	2.24434728815996	12.3681179080163	0	17.0829906893406	0	228.783296389045
Solyc02g079490.3.1	203.108808377349	6.08358466973774	42.7203490908747	271.566021867355	2.24874871054841	8.40797988572608	15.0732270788299	262.967841472767	11.5726959262941
Solyc02g079500.4.1	20068.1080308601	5528.78830091724	3755.22288106128	27425.5054021486	9436.85408660953	15983.1277331158	6294.91492511616	17603.2363268725	1417.21014728155
Solyc02g079510.3.1	342.586278420181	110.694687929645	41.678389356951	844.293039514262	163.054158721633	272.300045954634	233.802163627716	169.006959328647	33.8278803999366
Solyc02g079520.3.1	23.2124352431256	69.961223701984	45.8462282926461	66.2082450007188	26.9849845265809	84.0797988572608	20.0976361051066	30.9373931144432	110.385714989267
Solyc02g079530.4.1	44.1036269619386	4.25850926881642	7.29371813746642	219.946034239676	0	100.895758628713	132.644398293704	74.7653666932377	7.1216590315656
Solyc02g079540.2.1	764.849741260988	41.9767342211904	178.175114500965	237.900812544956	260.854850423616	13.0790798222406	815.964025867328	91.5231212968944	5.3412442736742
Solyc02g079550.3.1	627.896373326547	10.9504524055279	188.594711840203	602.607246870949	193.392389107163	20.5528397206637	237.152106040258	536.248147317015	4.4510368947285
Solyc02g079560.1.1	111.419689167003	16.4256786082919	59.3917048336551	116.706058984318	69.7112100270007	8.40797988572608	54.2636174837878	85.0778310647187	0.8902073789457
Solyc02g079570.4.1	914.569948579148	622.959070181145	369.89570554294	846.118927636305	329.441686095342	962.246586921985	456.21633958592	506.599812249007	283.085946504733
Solyc02g079580.4.1	125.347150312878	229.959500516087	200.056268913365	33.6652093223994	156.288035383115	61.6585191619912	171.834788698661	68.320076461062	95.2521895471899
Solyc02g079590.3.1	3177.78238478389	3257.75959064456	5831.84863077136	5120.47833793695	6584.33622448575	4551.51977813972	1959.51952024789	7200.67824738665	4242.72836805521
Solyc02g079600.3.1	321.019088906315	110.721240989227	44.8042685587223	263.710806358795	138.298045698727	838.407754083825	289.405959913535	12.8905804643513	114.836751883995
Solyc02g079640.3.1	4982.54922493691	4100.33606740324	2969.58524168276	3486.5935121565	4261.37880648924	1689.06973704364	3816.54109635974	3271.62932185237	4205.33965813949
Solyc02g079700.1.1	10.4455958594065	17.0340370752657	16.6713557427804	49.3756403395191	16.8656153291131	50.4478793143565	26.1269269366386	5.15623218574053	0
Solyc02g079710.4.1	259.979274723006	38.3265834193478	286.538926829038	584.65246856567	254.10860429197	869.758808178998	239.161869650768	113.437108086292	44.510368947285
Solyc02g079730.4.1	400.414507943916	253.685480728064	387.609021019644	381.539038987193	706.107095112201	108.369518527136	397.933194881111	785.036350278996	282.195739125787
Solyc02g079740.1.1	531.564767067576	416.725549877035	559.532377117067	708.091569414468	460.993485662424	498.873473219747	669.25128230005	813.395627300568	559.0502339779
Solyc02g079750.4.1	849.575129898396	1553.74752465102	717.91025667348	1210.8253619623	661.132120901233	1530.25233920215	1062.16006815488	397.029878302021	1422.55139155523
Solyc02g079760.3.1	60.3523316321265	111.329599456201	123.993208336929	28.0543411019995	60.7162151848071	1.8684399746058	87.4247170572137	54.1404379502756	14.2433180631312
Solyc02g079770.3.1	1281.32642542053	1563.4812601226	1509.79965445555	1329.77576823478	1972.15261915096	1262.13120284621	1766.58221363887	1278.74558206365	1707.41775281785
Solyc02g079780.1.1	506.031088300138	439.234813155065	579.329612061618	882.028484246865	1108.63311430037	1204.20956363343	893.339924871988	590.388585267291	408.605186936076
Solyc02g079790.3.1	32.4974093403758	320.604912095179	41.678389356951	96.5069333908783	22.4874871054841	428.80697417203	76.3710171994051	34.8045672537486	285.75656864157
