gene	F2-28_concat	Elite_2020	PI127826_2020
Solyc02g062590.2.1	10.7227950787986	10.9696131048652	81.3988674648261
Solyc02g062600.2.1	920.510715995328	1242.30868412599	746.746131959927
Solyc02g062610.2.1	711.003796763417	467.579758594881	268.970170753338
Solyc02g062620.2.1	1587.79850205287	1527.51862485248	1543.03940063757
Solyc02g062630.1.1	3.71173675804568	4.11360491432446	7.07816238824575
Solyc02g062640.2.1	821.53106911411	1024.28762366679	679.503589271592
Solyc02g062650.2.1	2.06207597669204	0	0
Solyc02g062660.2.1	0	0	0
Solyc02g062670.2.1	235.90149173357	161.801793296762	219.423034035618
Solyc02g062680.2.1	261.471233844551	377.080450479743	245.96614299154
Solyc02g062690.2.1	377.359903734644	178.25621295406	640.57369613624
Solyc02g062700.2.1	412.415195338409	363.368434098661	293.743739112199
Solyc02g062710.1.1	1547.79422810505	1332.80799224113	854.688108380674
Solyc02g062720.2.1	329.519741075389	281.096335812172	437.076527474175
Solyc02g062730.2.1	0	0	1.76954059706144
Solyc02g062740.2.1	875.145044508103	759.645707511918	907.774326292517
Solyc02g062750.2.1	14.4345318368443	1.37120163810815	5.30862179118431
Solyc02g062760.2.1	18.5586837902284	1.37120163810815	24.7735683588601
Solyc02g062770.1.1	0	0	0
Solyc02g062780.2.1	255.697421109813	219.392262097305	371.603525382902
Solyc02g062790.2.1	7.42347351609136	13.7120163810815	3.53908119412288
Solyc02g062800.2.1	176.926118800177	282.46753745028	233.57935881211
Solyc02g062810.2.1	688.733376215143	736.335279664079	589.257018821459
Solyc02g062820.1.1	0.824830390676818	2.74240327621631	7.07816238824575
Solyc02g062830.1.1	1.23724558601523	0	0
Solyc02g062840.1.1	0	0	0
Solyc02g062850.1.1	0	0	0
Solyc02g062860.2.1	0.412415195338409	9.59841146675708	1.76954059706144
Solyc02g062870.2.1	0.412415195338409	9.59841146675708	1.76954059706144
Solyc02g062880.1.1	0	0	0
Solyc02g062890.1.1	5.36139753939931	32.9088393145957	35.3908119412287
Solyc02g062900.2.1	0.824830390676818	0	0
Solyc02g062910.1.1	227.653187826802	368.853240651094	260.122467768031
Solyc02g062920.2.1	2062.90080708272	2496.95818299495	1712.91529795547
Solyc02g062930.2.1	473.040229053155	564.93507490056	382.220768965271
Solyc02g062940.2.1	555.935683316175	659.547987930022	571.561612850844
Solyc02g062950.2.1	593.053050896632	755.532102597593	559.174828671414
Solyc02g062960.2.1	41.6539347291793	13.7120163810815	26.5431089559216
Solyc02g062970.2.1	3215.18886285823	3201.75582498254	2972.82820306321
Solyc02g062980.2.1	240.850474077631	101.468921220003	276.048333141584
Solyc02g062990.1.1	220.22971431071	45.2496540575691	270.7397113504
Solyc02g063000.2.1	850.812547983137	108.324929410544	1222.75255256945
Solyc02g063010.2.1	1391.48886907179	1354.74721845086	999.790437339712
Solyc02g063020.1.1	13.1972862508291	10.9696131048652	28.312649552983
Solyc02g063030.2.1	178.575779581531	21.9392262097305	291.974198515137
Solyc02g063040.2.1	14.8469470321827	16.4544196572979	24.7735683588601
Solyc02g063050.2.1	732.861802116352	802.152958293271	721.972563601067
Solyc02g063060.2.1	316.734870019898	264.641916154874	346.829957024042
Solyc02g063070.2.1	5738.34502793862	8184.70257786758	5621.83047686419
Solyc02g063080.1.1	4.12415195338409	6.85600819054077	3.53908119412288
Solyc02g063090.2.1	656.152575783408	752.789699321377	799.83234987177
Solyc02g063100.1.1	0	0	0
Solyc02g063110.1.1	0	0	0
Solyc02g063120.1.1	0	0	0
Solyc02g063130.2.1	2907.93954233112	3223.69505119227	3100.23512605164
Solyc02g063140.2.1	2142.49693978303	2034.8632309525	1551.88710362288
Solyc02g063150.2.1	14779.7233553426	4394.70125013664	3891.2197729381
Solyc02g063160.2.1	457.780866825634	457.981347128124	371.603525382902
Solyc02g063170.2.1	67.2236768401606	49.3632589718936	77.8597862707033
Solyc02g063180.2.1	51.5518994173011	13.7120163810815	56.625299105966
Solyc02g063190.2.1	25.5697421109813	9.59841146675708	15.9258653735529
Solyc02g063200.1.1	18.5586837902284	16.4544196572979	23.0040277617987
Solyc02g063210.1.1	6.18622793007613	5.48480655243262	1.76954059706144
Solyc02g063220.2.1	1018.66553248587	1596.07870675789	990.942734354405
Solyc02g063230.1.1	10.7227950787986	2.74240327621631	5.30862179118431
Solyc02g063240.2.1	607.075167538138	471.693363509205	776.828322109971
Solyc02g063250.2.1	7.01105832075295	83.6432999245974	8.84770298530719
Solyc02g063260.2.1	2.47449117203045	1.37120163810815	17.6954059706144
Solyc02g063270.2.1	192.597896223037	542.995848690829	102.633354629563
Solyc02g063280.2.1	226.828357436125	412.731693070555	249.505224185663
Solyc02g063290.2.1	47.0153322685786	39.7648475051365	58.3948397030274
Solyc02g063300.2.1	174.864042823485	164.544196572979	141.563247764915
Solyc02g063310.2.1	1.64966078135364	1.37120163810815	0
Solyc02g063320.2.1	58.1505425427156	13.7120163810815	70.7816238824575
Solyc02g063330.2.1	80.8333782863281	9.59841146675708	74.3207050765804
Solyc02g063340.1.1	0	0	0
Solyc02g063350.1.1	334.881138614788	148.089776915681	185.801762691451
Solyc02g063360.2.1	188.473744269653	239.960286668927	84.937948658949
Solyc02g063370.2.1	17.7338533995516	0	8.84770298530719
Solyc02g063380.1.1	63.0995248867765	23.3104278478386	84.937948658949
Solyc02g063390.2.1	1447.57733563781	1212.14224808761	1415.63247764915
Solyc02g063400.1.1	258.996742672521	218.021060459197	17.6954059706144
Solyc02g063410.2.1	361.275711116446	57.5904688005425	267.200630156277
Solyc02g063420.2.1	245.799456421692	41.1360491432446	51.3166773147817
Solyc02g063430.2.1	139.808751219721	101.468921220003	139.793707167854
Solyc02g063440.2.1	444.583580574805	634.866358444076	263.661548962154
Solyc02g063450.2.1	1357.67082305404	3057.77965298119	2500.36086364781
Solyc02g063460.1.1	183.93717712093	105.582526134328	150.410950750222
Solyc02g063470.1.1	119.600406648139	28.7952344002713	0
Solyc02g063480.2.1	0	1.37120163810815	0
Solyc02g063490.2.1	991.446129593535	1224.48306283058	801.601890468831
Solyc02g063500.1.1	0.824830390676818	0	3.53908119412288
Solyc02g063510.1.1	14.8469470321827	46.6208556956773	17.6954059706144
Solyc02g063520.2.1	197.134463371759	382.565257032175	166.336816123775
Solyc02g063530.2.1	51.1394842219627	58.9616704386507	33.6212713441673
Solyc02g063540.1.1	2.88690636736886	0	0
Solyc02g064540.1.1	0.824830390676818	6.85600819054077	0
Solyc02g064550.2.1	1107.74721467897	957.098743399492	1038.72033047506
Solyc02g064560.1.1	7.83588871142977	0	31.8517307471059
Solyc02g064570.1.1	0.824830390676818	1.37120163810815	1.76954059706144
Solyc02g064580.2.1	403.754476236302	411.360491432446	511.397232550755
Solyc02g064590.1.1	12.7848710554907	38.3936458670283	7.07816238824575
Solyc02g064600.2.1	369.936430218553	726.736868197322	245.96614299154
Solyc02g064610.2.1	18.5586837902284	32.9088393145957	5.30862179118431
Solyc02g064620.2.1	19.3835141809052	42.5072507813528	12.3867841794301
Solyc02g064630.2.1	1026.5014211973	1069.53727772436	1136.04506331344
Solyc02g064640.2.1	785.23853192433	392.163668498932	527.323097924308
Solyc02g064650.2.1	402.104815454948	401.762079965689	366.294903591718
Solyc02g064660.1.1	0	0	0
Solyc02g064670.1.1	1520.16241001737	2040.34803750493	1620.89918690828
Solyc02g064680.2.1	1406.74823129931	1557.68506089086	1712.91529795547
Solyc02g064690.2.1	6.59864312541454	28.7952344002713	21.2344871647372
Solyc02g064700.2.1	1087.12645491205	1208.02864317328	934.317435248439
Solyc02g064710.2.1	58.562957738054	95.9841146675708	70.7816238824575
Solyc02g064720.2.1	59.8002033240693	30.1664360383794	116.789679406055
Solyc02g064730.2.1	12581.9627793842	10970.9843065033	14832.289284569
Solyc02g064740.2.1	371.586090999906	452.496540575691	268.970170753338
Solyc02g064750.2.1	766.679848134102	680.116012501645	686.581751659838
Solyc02g064760.1.1	0.412415195338409	2.74240327621631	0
Solyc02g064770.2.1	3356.23485966397	3770.80450479743	3112.62191023107
Solyc02g064780.1.1	0	0	0
Solyc02g064790.1.1	0	0	7.07816238824575
Solyc02g064800.2.1	1765.13703604839	1397.25446923221	1236.90887734594
Solyc02g064810.1.1	1.23724558601523	9.59841146675708	3.53908119412288
Solyc02g064830.2.1	7.01105832075295	9.59841146675708	3.53908119412288
Solyc02g064840.1.1	0	0	0
Solyc02g064850.1.1	0	0	0
Solyc02g064860.1.1	0	0	0
Solyc02g064870.1.1	0	0	0
Solyc02g064880.1.1	0	0	0
Solyc02g064890.1.1	0	0	0
Solyc02g064900.1.1	0.412415195338409	0	0
Solyc02g064910.1.1	0	0	0
Solyc02g064920.1.1	0	0	0
Solyc02g064930.1.1	0	0	0
Solyc02g064940.1.1	4578.63349864701	452.496540575691	1785.46646243499
Solyc02g064950.2.1	834.315940169601	913.220290980031	727.281185392251
Solyc02g064960.2.1	491.598912843383	115.180937601085	299.052360903383
Solyc02g064970.2.1	0	0	0
Solyc02g064980.1.1	28.4566484783502	200.195439163791	19.4649465676758
Solyc02g064990.2.1	148.881885517166	253.672303050009	159.258653735529
Solyc02g065000.1.1	102.278968443925	1.37120163810815	65.4730020912732
Solyc02g065010.1.1	6.18622793007613	0	8.84770298530719
Solyc02g065020.1.1	25.5697421109813	12.3408147429734	46.0080555235974
Solyc02g065030.1.1	22.6828357436125	35.651242590812	30.0821901500444
Solyc02g065040.1.1	0	0	0
Solyc02g065050.1.1	221.879375092064	730.850473111647	679.503589271592
Solyc02g065060.2.1	71.3478287935447	38.3936458670283	38.9298931353516
Solyc02g065070.2.1	576.556443083095	297.55075546947	1019.25538390739
Solyc02g065080.2.1	342.304612130879	346.914014441363	449.463311653605
Solyc02g065090.2.1	4416.96674207436	522.427824119207	2693.24078872751
Solyc02g065100.1.1	0.412415195338409	0	0
Solyc02g065110.2.1	85.782360630389	68.5600819054077	28.312649552983
Solyc02g065120.1.1	1.64966078135364	0	3.53908119412288
Solyc02g065130.1.1	0.412415195338409	1.37120163810815	3.53908119412288
Solyc02g065140.1.1	0	0	0
Solyc02g065150.1.1	4.12415195338409	2.74240327621631	1.76954059706144
Solyc02g065160.1.1	23.5076661342893	1.37120163810815	51.3166773147817
Solyc02g065170.2.1	2052.17801200392	2598.42710421495	1134.27552271638
Solyc02g065180.2.1	324.983173926666	283.838739088388	422.920202697684
Solyc02g065190.2.1	6.59864312541454	45.2496540575691	5.30862179118431
Solyc02g065210.2.1	10.7227950787986	1.37120163810815	23.0040277617987
Solyc02g065220.2.1	1885.97468828254	1036.62843840977	1682.83310780543
Solyc02g065230.2.1	257.759497086505	13.7120163810815	267.200630156277
Solyc02g065240.2.1	1253.74219382876	189.225826058925	396.377093741762
Solyc02g065250.1.1	26.8069876969966	20.5680245716223	90.2465704501333
Solyc02g065260.2.1	7.42347351609136	0	5.30862179118431
Solyc02g065270.1.1	0	0	0
Solyc02g065280.2.1	2151.98248927582	681.487214139753	3245.33745501068
Solyc02g065290.1.1	9.4855494927834	32.9088393145957	224.731655826803
Solyc02g065300.1.1	1161.7736052683	1512.43540683329	987.403653160282
Solyc02g065310.1.1	1.23724558601523	0	0
Solyc02g065320.1.1	0.824830390676818	2.74240327621631	0
Solyc02g065330.1.1	2.47449117203045	1.37120163810815	0
Solyc02g065340.1.1	0	0	0
Solyc02g065350.2.1	76.2968111376056	41.1360491432446	115.020138808993
Solyc02g065360.2.1	396.743417915549	370.224442289202	270.7397113504
Solyc02g065370.2.1	764.205356962071	1110.67332686761	907.774326292517
Solyc02g065380.2.1	1499.12923505512	995.49238926652	1026.33354629563
Solyc02g065390.1.1	6.59864312541454	13.7120163810815	3.53908119412288
Solyc02g065400.2.1	20431.4611922601	9326.91354241167	10647.3257725187
Solyc02g065410.1.1	9.4855494927834	23.3104278478386	21.2344871647372
Solyc02g065420.2.1	51.9643146126395	34.2800409527039	33.6212713441673
Solyc02g065430.1.1	5.77381273473772	24.6816294859468	35.3908119412287
Solyc02g065440.1.1	0	0	3.53908119412288
Solyc02g065460.1.1	0	0	0
Solyc02g065470.1.1	5584.10174488205	7992.73434853243	4680.4348792275
Solyc02g065480.2.1	16.0841926181979	42.5072507813528	19.4649465676758
Solyc02g065490.2.1	38.354613166472	61.704073714867	203.497168662065
Solyc02g065500.2.1	383.133716469382	361.997232460553	477.775961206588
Solyc02g065510.1.1	18.9710989855668	10.9696131048652	33.6212713441673
Solyc02g065520.1.1	103.928629225279	191.968229335142	102.633354629563
Solyc02g065530.2.1	861.535343061936	580.018292919749	764.441537930541
Solyc02g065540.1.1	346.016348888925	500.488597909477	382.220768965271
Solyc02g065550.2.1	1064.03120397309	937.901920465978	622.878290165626
Solyc02g065560.1.1	29.281478869027	49.3632589718936	38.9298931353516
Solyc02g065570.1.1	60.2126185194077	76.7872917340567	111.481057614871
Solyc02g065580.2.1	917.211394432621	692.456827244618	776.828322109971
Solyc02g065590.2.1	16.0841926181979	19.1968229335142	19.4649465676758
Solyc02g065600.2.1	462.729849169695	69.9312835435159	130.946004182546
Solyc02g065610.2.1	26.3945725016582	45.2496540575691	19.4649465676758
Solyc02g065620.2.1	91.1437581697883	148.089776915681	69.0120832853961
Solyc02g065630.2.1	715.127948716801	652.691979739482	675.964508077469
Solyc02g065640.2.1	0	0	0
Solyc02g065650.1.1	368.699184632537	356.51242590812	440.615608668298
Solyc02g065660.2.1	237.138737319585	314.005175126767	215.883952841495
Solyc02g065670.1.1	0.412415195338409	0	0
Solyc02g065680.2.1	2480.26498476519	1611.16192477708	1918.1820072146
Solyc02g065690.2.1	138.983920829044	105.582526134328	198.188546870881
Solyc02g065700.2.1	200.433784934467	260.528311240549	173.414978512021
Solyc02g065710.1.1	0.412415195338409	0	0
Solyc02g065720.2.1	371.998506195245	408.61808815623	332.67363224755
Solyc02g065730.1.1	1.23724558601523	2.74240327621631	0
Solyc02g065740.2.1	0.412415195338409	0	0
Solyc02g065750.1.1	0	0	0
Solyc02g065760.1.1	0	0	0
Solyc02g065770.2.1	10590.409801095	8885.38661494084	10049.2210507119
Solyc02g065780.1.1	1144.86458225942	397.648475051365	1185.59220003116
Solyc02g065790.2.1	340.654951349526	374.338047203526	424.689743294745
Solyc02g065800.1.1	1.23724558601523	4.11360491432446	0
Solyc02g066800.1.1	263.120894625905	518.314219204883	371.603525382902
Solyc02g066810.1.1	23.9200813296277	20.5680245716223	10.6172435823686
Solyc02g066820.1.1	22.2704205482741	6.85600819054077	19.4649465676758
Solyc02g066830.2.1	130.735616922276	318.118780041092	21.2344871647372
Solyc02g066840.1.1	0	0	0
Solyc02g066850.1.1	0	0	0
Solyc02g066860.1.1	0.824830390676818	0	0
Solyc02g066870.1.1	0	0	0
Solyc02g066880.1.1	0	0	0
Solyc02g066890.1.1	0	0	0
Solyc02g066900.1.1	0	0	0
Solyc02g066910.2.1	605.425506756784	575.904688005425	608.721965389135
Solyc02g066920.2.1	111.764517936709	57.5904688005425	60.1643803000889
Solyc02g066930.2.1	718.839685474846	825.463386141109	1051.10711465449
Solyc02g066940.2.1	2963.20317850647	3543.18503287147	2641.92411141273
Solyc02g066950.2.1	751.008070711242	312.633973488659	635.265074345056
Solyc02g066960.2.1	1.64966078135364	0	0
Solyc02g066970.1.1	29.6938940643654	6.85600819054077	92.0161110471948
Solyc02g066980.1.1	5.36139753939931	10.9696131048652	12.3867841794301
Solyc02g066990.2.1	1.64966078135364	1.37120163810815	1.76954059706144
Solyc02g067000.1.1	2.06207597669204	4.11360491432446	1.76954059706144
Solyc02g067010.2.1	180.637855558223	79.529695010273	159.258653735529
Solyc02g067020.1.1	0.412415195338409	0	0
Solyc02g067030.2.1	1065.26844955911	1205.28623989707	1086.49792659572
Solyc02g067040.2.1	5.36139753939931	32.9088393145957	33.6212713441673
Solyc02g067050.2.1	404.166891431641	423.70130617542	490.162745386018
Solyc02g067060.2.1	420.663499245177	408.61808815623	357.44720060641
Solyc02g067070.2.1	318.79694599659	385.307660308392	373.373065979963
Solyc02g067080.2.1	3099.30019296814	2011.55280310466	1757.15381288201
Solyc02g067090.2.1	765.855017743425	732.221674749755	1479.33593914336
Solyc02g067100.2.1	20.208344571582	27.4240327621631	70.7816238824575
Solyc02g067110.1.1	4.12415195338409	2.74240327621631	5.30862179118431
Solyc02g067120.2.1	703.167908051987	551.223058519478	527.323097924308
Solyc02g067130.1.1	10.7227950787986	10.9696131048652	8.84770298530719
Solyc02g067140.1.1	4.12415195338409	0	5.30862179118431
Solyc02g067150.2.1	15.2593622275211	47.9920573337854	24.7735683588601
Solyc02g067160.2.1	214.868316771311	270.126722707306	249.505224185663
Solyc02g067170.1.1	4.5365671487225	0	1.76954059706144
Solyc02g067180.2.1	5539.14848859017	5030.93881021882	3473.6081920316
Solyc02g067190.2.1	0.412415195338409	1.37120163810815	0
Solyc02g067200.2.1	116.301085085431	145.347373639464	116.789679406055
Solyc02g067210.2.1	651.203593439347	782.956135359756	748.515672556988
Solyc02g067220.2.1	0.412415195338409	5.48480655243262	0
Solyc02g067230.2.1	96.0927405138492	109.696131048652	33.6212713441673
Solyc02g067240.1.1	0	2.74240327621631	28.312649552983
Solyc02g067250.1.1	383.958546860059	478.549371699746	346.829957024042
Solyc02g067260.1.1	43.3035955105329	94.6129130294627	14.1563247764915
Solyc02g067270.1.1	21.4455901575973	35.651242590812	7.07816238824575
Solyc02g067280.1.1	1.64966078135364	6.85600819054077	0
Solyc02g067290.2.1	19.3835141809052	17.825621295406	14.1563247764915
Solyc02g067300.2.1	0	0	0
Solyc02g067310.2.1	254.04776032846	139.862567087032	391.068471950578
Solyc02g067320.1.1	377.359903734644	87.7569048389219	350.369038218165
Solyc02g067330.1.1	10.3103798834602	0	0
Solyc02g067340.2.1	2408.50474077631	3418.40568380363	2319.86772274754
Solyc02g067350.2.1	346.841179279602	600.586317491372	440.615608668298
Solyc02g067360.2.1	117.950745866785	65.8176786291914	130.946004182546
Solyc02g067370.2.1	929.583850292773	994.121187628412	780.367403304094
Solyc02g067380.2.1	664.400879690176	120.665744153518	930.778354054316
Solyc02g067390.2.1	1289.6223158232	854.25862054138	633.495533747995
Solyc02g067400.1.1	0	0	0
Solyc02g067410.1.1	1.64966078135364	0	1.76954059706144
Solyc02g067420.2.1	1158.88669890093	1357.48962172707	1399.7066122756
Solyc02g067430.2.1	0	0	3.53908119412288
Solyc02g067440.2.1	73.8223199655752	239.960286668927	359.216741203472
Solyc02g067450.2.1	1.64966078135364	63.0752753529751	7.07816238824575
Solyc02g067460.2.1	3152.08933797146	3116.74132341984	2940.97647231611
Solyc02g067470.2.1	276.318180876734	250.929899773792	230.040277617987
Solyc02g067480.2.1	82.0706238723433	101.468921220003	134.485085376669
Solyc02g067490.2.1	219.404883920033	172.771406401628	150.410950750222
Solyc02g067500.2.1	0	0	0
Solyc02g067510.2.1	7.42347351609136	57.5904688005425	1.76954059706144
Solyc02g067520.2.1	437.572522254052	636.237560082184	164.567275526714
Solyc02g067530.2.1	3771.53696136975	2218.60425045899	3935.45828786464
Solyc02g067540.2.1	429.324218347283	401.762079965689	242.427061797417
Solyc02g067550.1.1	18.14626859489	5.48480655243262	31.8517307471059
Solyc02g067560.1.1	278.380256853426	207.051447354331	238.887980603294
Solyc02g067570.2.1	865.65949501532	1091.47650393409	1012.17722151914
Solyc02g067580.2.1	596.764787654677	962.583549951925	734.359347780497
Solyc02g067590.1.1	1.64966078135364	6.85600819054077	10.6172435823686
Solyc02g067600.1.1	6.18622793007613	58.9616704386507	12.3867841794301
Solyc02g067610.1.1	14.8469470321827	101.468921220003	23.0040277617987
Solyc02g067620.1.1	171.977136456116	293.437150555145	208.80579045325
Solyc02g067630.2.1	1.64966078135364	0	0
Solyc02g067640.2.1	1.23724558601523	1.37120163810815	0
Solyc02g067650.1.1	0	4.11360491432446	0
Solyc02g067660.2.1	496.135479992106	573.162284729209	1079.41976420748
Solyc02g067670.2.1	1026.08900600196	1054.45405970517	792.754187483524
Solyc02g067680.1.1	15.2593622275211	4.11360491432446	58.3948397030274
Solyc02g067690.2.1	477.989211397216	154.945785106222	488.393204788957
Solyc02g067700.1.1	31.7559700410575	2.74240327621631	8.84770298530719
Solyc02g067710.1.1	41.2415195338409	10.9696131048652	74.3207050765804
Solyc02g067720.1.1	0	1.37120163810815	0
Solyc02g067730.1.1	0	0	0
Solyc02g067740.2.1	266.007800993274	215.27865718298	329.134551053427
Solyc02g067750.2.1	6.18622793007613	1.37120163810815	0
Solyc02g067760.2.1	0	0	5.30862179118431
Solyc02g067770.2.1	1.23724558601523	1.37120163810815	10.6172435823686
Solyc02g067780.2.1	9.07313429744499	6.85600819054077	35.3908119412287
Solyc02g067790.2.1	7.83588871142977	0	0
Solyc02g067800.2.1	2.88690636736886	13.7120163810815	5.30862179118431
Solyc02g067810.1.1	17.7338533995516	38.3936458670283	35.3908119412287
Solyc02g067820.2.1	766.679848134102	677.373609225428	582.178856433213
Solyc02g067830.2.1	162.079171767995	56.2192671624343	100.863814032502
Solyc02g067840.2.1	1626.97794561002	2044.46164241926	1679.2940266113
Solyc02g067850.2.1	21.8580053529357	12.3408147429734	26.5431089559216
Solyc02g067860.2.1	527.479034837825	917.333895894356	679.503589271592
Solyc02g067870.2.1	7.83588871142977	8.22720982864893	1.76954059706144
Solyc02g067880.1.1	3.29932156270727	1.37120163810815	0
Solyc02g067890.2.1	685.021639457097	462.094952042448	872.383514351289
Solyc02g067900.2.1	530.778356400532	399.019676689473	637.034614942118
Solyc02g067910.1.1	120.012821843477	165.915398211087	127.406922988424
Solyc02g067920.2.1	722.139007037554	296.179553831361	769.750159721725
Solyc02g067930.2.1	676.36092035499	490.890186442719	652.96048031567
Solyc02g067940.1.1	3.29932156270727	0	0
Solyc02g067950.2.1	11.135210274137	9.59841146675708	47.7775961206588
Solyc02g067960.1.1	70.1105832075295	61.704073714867	44.2385149265359
Solyc02g067970.2.1	19.3835141809052	50.7344606100017	42.4689743294745
Solyc02g067980.2.1	681.72231789439	894.023468046517	700.738076436329
Solyc02g067990.2.1	286.628560760194	239.960286668927	339.751794635796
Solyc02g068000.2.1	215.280731966649	296.179553831361	162.797734929652
Solyc02g068010.2.1	276.730596072072	241.331488307035	541.4794227008
Solyc02g068020.1.1	0	0	0
Solyc02g068030.1.1	270.131952946658	601.95751912948	493.701826580141
Solyc02g068040.2.1	0.412415195338409	5.48480655243262	3.53908119412288
Solyc02g068050.2.1	325.808004317343	359.254829184337	277.817873738646
Solyc02g068060.2.1	69.2857528168527	19.1968229335142	44.2385149265359
Solyc02g068070.2.1	42.4787651198561	5.48480655243262	201.727628065004
Solyc02g068080.2.1	1015.7786261185	234.475480116494	219.423034035618
Solyc02g068090.2.1	1537.07143302625	990.007582714088	1192.67036241941
Solyc02g068100.2.1	1408.810307276	1720.85805582573	1511.18766989047
Solyc02g068110.2.1	877.619535680134	811.751369760028	1297.07325764603
Solyc02g068120.2.1	768.329508915455	1279.33112835491	1104.19333256634
Solyc02g068130.2.1	1323.02794664562	1091.47650393409	1210.36576839002
Solyc02g068140.2.1	324.570758731328	122.036945791626	99.0942734354405
Solyc02g068150.2.1	697.806510512588	748.676094407053	822.836377633568
Solyc02g068160.1.1	23.5076661342893	1.37120163810815	17.6954059706144
Solyc02g068170.1.1	6.18622793007613	1.37120163810815	19.4649465676758
Solyc02g068180.2.1	207.857258450558	342.800409527039	185.801762691451
Solyc02g068190.1.1	12.7848710554907	5.48480655243262	19.4649465676758
Solyc02g068200.1.1	182.287516339577	303.035562021902	201.727628065004
Solyc02g068210.1.1	0	1.37120163810815	0
Solyc02g068220.1.1	0	2.74240327621631	0
Solyc02g068230.2.1	1195.17923609071	880.311451665435	1435.09742421683
Solyc02g068240.2.1	1265.70223449358	745.933691130836	2898.50749798663
Solyc02g068250.2.1	0.412415195338409	6.85600819054077	8.84770298530719
Solyc02g068260.1.1	80.8333782863281	102.840122858112	129.176463585485
Solyc02g068270.2.1	286.216145564856	191.968229335142	327.365010456366
Solyc02g068280.2.1	228.06560302214	122.036945791626	212.344871647373
Solyc02g068290.1.1	227.240772631463	272.869125983523	228.270737020925
Solyc02g068300.2.1	88.6692669977579	20.5680245716223	83.1684080618876
Solyc02g068310.2.1	83.720284653697	26.0528311240549	118.559220003116
Solyc02g068320.2.1	232.189754975524	294.808352193253	184.03222209439
Solyc02g068330.1.1	11.9600406648139	4.11360491432446	14.1563247764915
Solyc02g068340.2.1	1011.24205896978	447.011734023258	1026.33354629563
Solyc02g068350.1.1	128.673540945584	85.0145015627056	205.266709259127
Solyc02g068360.2.1	392.206850766827	691.08562560651	343.290875829919
Solyc02g068370.2.1	660.689142932131	1032.51483349544	614.030587180319
Solyc02g068380.2.1	353.439822405016	170.029003125411	263.661548962154
Solyc02g068390.2.1	195.484802590406	220.763463735413	198.188546870881
Solyc02g068400.2.1	66.8112616448222	600.586317491372	63.7034614942118
Solyc02g068410.1.1	0.824830390676818	0	3.53908119412288
Solyc02g068420.2.1	1471.0850017721	2078.74168337196	1955.34235975289
Solyc02g068430.2.1	4127.86369014213	4125.94572906744	4443.31643922127
Solyc02g068440.2.1	139.396336024382	161.801793296762	143.332788361976
Solyc02g068450.2.1	1731.31899003064	1714.00204763519	1875.71303288512
Solyc02g068460.1.1	0	0	0
Solyc02g068470.1.1	0	6.85600819054077	0
Solyc02g068480.2.1	445.408410965481	589.616704386507	575.100694044967
Solyc02g068490.2.1	1132.07971120393	2318.70197004089	1661.59862064069
Solyc02g068500.2.1	748.94599473455	569.048679814884	624.647830762687
Solyc02g068510.1.1	2.06207597669204	0	23.0040277617987
Solyc02g068520.1.1	0	0	0
Solyc02g068530.2.1	984.022656077443	973.55316305679	460.080555235974
Solyc02g068540.1.1	44.1284259012097	16.4544196572979	40.6994337324131
Solyc02g068550.1.1	47.8401626592554	54.8480655243262	61.9339208971503
Solyc02g068560.2.1	777.815058408239	817.23617631246	831.684080618876
Solyc02g068570.1.1	0	0	0
Solyc02g068580.1.1	376.535073343967	379.822853755959	472.467339415404
Solyc02g068590.2.1	1147.75148862679	1251.90709559275	789.215106289401
Solyc02g068600.2.1	320.446606777944	252.301101411901	60.1643803000889
Solyc02g068610.1.1	21.4455901575973	27.4240327621631	12.3867841794301
Solyc02g068620.1.1	0	2.74240327621631	0
Solyc02g068630.1.1	22.6828357436125	30.1664360383794	35.3908119412287
Solyc02g068640.2.1	626.046266523705	771.986522254891	750.28521315405
Solyc02g068650.1.1	157.955019814611	178.25621295406	207.036249856188
Solyc02g068660.1.1	749.358409929889	766.501715702459	769.750159721725
Solyc02g068670.1.1	5.77381273473772	38.3936458670283	37.1603525382902
Solyc02g068680.1.1	129.085956140922	604.699922405696	138.024166570792
Solyc02g068690.2.1	542.325981870007	540.253445414613	378.681687771148
Solyc02g068700.2.1	958.452913966462	802.152958293271	932.547894651378
Solyc02g068710.2.1	447.882902137512	346.914014441363	546.788044491984
Solyc02g068720.2.1	1014.12896533715	728.10806983543	1067.03298002805
Solyc02g068730.2.1	228.06560302214	436.042120918393	260.122467768031
Solyc02g068740.2.1	884.218178805548	556.707865071911	927.239272860193
Solyc02g068750.1.1	257.759497086505	510.087009376234	509.627691953694
Solyc02g068760.2.1	71.7602439888831	61.704073714867	161.028194332591
Solyc02g068770.2.1	667.287786057545	917.333895894356	783.906484498217
Solyc02g068780.2.1	934.532832636834	1098.33251212463	1074.11114241629
Solyc02g068790.2.1	1295.39612855794	922.818702446788	955.551922413176
Solyc02g068800.1.1	383.54613166472	372.966845565418	442.385149265359
Solyc02g068810.1.1	0	0	0
Solyc02g068820.1.1	103.103798834602	230.36187520217	49.5471367177202
Solyc02g068830.1.1	45.7780866825634	68.5600819054077	77.8597862707033
Solyc02g068840.1.1	0	0	0
Solyc02g068850.1.1	0.824830390676818	5.48480655243262	0
