"target_id"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Solyc00g500319"	30.0481404078733	2.69676542710201	1.37203868355059	1.96551705096482	0.0493544241524985	0.999560357472563
"Solyc01g005120"	182.12292890971	-1.69555940340266	0.695238844201811	-2.43881569268371	0.0147354815771588	0.999560357472563
"Solyc01g005580"	1236.68099656585	0.379855595384871	0.150694383828065	2.52070173907919	0.0117121079846173	0.999560357472563
"Solyc01g005985"	5941.30430353704	1.134571306853	0.518611151359732	2.18771097358454	0.0286906622218508	0.999560357472563
"Solyc01g006050"	337.81496877875	-1.26869781227404	0.640634417287165	-1.98037722925733	0.0476611566603294	0.999560357472563
"Solyc01g006540"	86095.8931777452	2.49096101500957	1.14252222534099	2.18022981064209	0.0292404309161463	0.999560357472563
"Solyc01g006720"	397.463032226399	-1.45141707731105	0.733316273803138	-1.97925114873517	0.0477877367221797	0.999560357472563
"Solyc01g006810"	891.19019061488	0.713409463910763	0.355710227445867	2.00559165541376	0.0448998329344454	0.999560357472563
"Solyc01g006900"	3440.52829740874	-0.456276340565948	0.224487686384362	-2.03252279853213	0.0421007581514161	0.999560357472563
"Solyc01g007990"	523.785147982796	-0.6250142069942	0.301276993028838	-2.07455007005588	0.0380282536956586	0.999560357472563
"Solyc01g008470"	242.317537051565	0.564966415521107	0.281903796647102	2.00411070102881	0.0450582033693298	0.999560357472563
"Solyc01g008910"	27.5574059043006	-2.99356110819268	1.1380821467988	-2.63035591640988	0.00852955172540052	0.999560357472563
"Solyc01g009170"	1945.98366014137	-1.06732659233121	0.505168159953394	-2.11281445851551	0.0346166516643019	0.999560357472563
"Solyc01g009690"	70.8223112884468	-2.3897825591494	1.12450445386731	-2.12518727776546	0.0335709891802604	0.999560357472563
"Solyc01g009890"	47.0791290841226	1.73249607645529	0.67897031949694	2.55165215136196	0.0107213499956436	0.999560357472563
"Solyc01g010910"	163.223042915871	2.16180860462071	0.763941406807812	2.82980944003807	0.00465757359492017	0.999560357472563
"Solyc01g014940"	20.770443521629	-2.96894331235168	1.2004058370761	-2.47328296868608	0.013387809246327	0.999560357472563
"Solyc01g017050"	1058.04054908067	-0.805028921079185	0.386385826297443	-2.08348460603073	0.0372070734376488	0.999560357472563
"Solyc01g056850"	1190.29996223071	1.31996866450243	0.560790790227491	2.35376309223439	0.0185844512839129	0.999560357472563
"Solyc01g057320"	148.999781635105	1.38180004910818	0.627954122399117	2.20047930226013	0.0277729068460645	0.999560357472563
"Solyc01g059965"	2814.51367922299	-3.23557359266573	1.38819265143088	-2.33078138638082	0.0197648901027326	0.999560357472563
"Solyc01g066770"	50.6979377123157	-1.11089573001203	0.517872883756863	-2.1451127580829	0.0319438326203986	0.999560357472563
"Solyc01g067300"	741.152126503722	-2.11094693042508	1.02287012408694	-2.06374874064233	0.0390415454441142	0.999560357472563
"Solyc01g067510"	1167.63432444284	1.90012319748278	0.730588556245847	2.60081160762581	0.00930035121338749	0.999560357472563
"Solyc01g067830"	274.123654184399	-0.524269996322887	0.224860984671171	-2.33152939843949	0.0197254617520501	0.999560357472563
"Solyc01g068210"	2194.47327055624	0.179968864094535	0.0918143287721793	1.96013919070405	0.0499795236431032	0.999560357472563
"Solyc01g079150"	85.1063403330729	-1.7098648487301	0.790981032742789	-2.16170145420682	0.0306411954857763	0.999560357472563
"Solyc01g079240"	19172.9415143632	0.895603163574422	0.414917843427899	2.15850722681694	0.0308884171460006	0.999560357472563
"Solyc01g079480"	1631.641288686	0.7363851371538	0.336803760290404	2.18639226747012	0.0287869188509498	0.999560357472563
"Solyc01g080040"	223.58039188423	0.777229497654483	0.389376931944222	1.99608511416855	0.0459246590444839	0.999560357472563
"Solyc01g080460"	3144.89526228595	-1.31135313504394	0.63806891073477	-2.05519045510907	0.0398606126903384	0.999560357472563
"Solyc01g080580"	26.5973439114754	-3.19830727131949	1.19171803943237	-2.6837785159675	0.00727953137072244	0.999560357472563
"Solyc01g080890"	876.94525489849	1.37015696654243	0.692351242617519	1.97899112791707	0.0478170051712681	0.999560357472563
"Solyc01g080900"	37.0614910321205	-1.86695017860488	0.646297875110141	-2.88868376410292	0.00386857912440059	0.999560357472563
"Solyc01g081010"	5798.26782434087	-0.982079780069307	0.344777871017639	-2.84844203362188	0.00439338559409889	0.999560357472563
"Solyc01g081540"	4435.84632096474	1.26469767920569	0.545801968578106	2.31713652939071	0.0204962956715589	0.999560357472563
"Solyc01g087540"	8515.66845363945	1.40365576362401	0.552119676519018	2.54230345941251	0.0110124516029945	0.999560357472563
"Solyc01g087560"	1930.41740005768	0.934214880950173	0.250080884002353	3.73565090621393	0.000187230258644215	0.279294051537556
"Solyc01g087570"	659.033814168101	1.09150650590652	0.488232370475548	2.2356291223447	0.0253760753183033	0.999560357472563
"Solyc01g087590"	1472.28483469143	1.02784272158312	0.503746734523638	2.04039580039181	0.0413109198556337	0.999560357472563
"Solyc01g087710"	5165.68538884724	1.8669784657384	0.893394155665293	2.089758987004	0.0366394552444726	0.999560357472563
"Solyc01g090710"	212.153521967038	2.5915981877003	1.18485800806099	2.18726477777824	0.0287232004275495	0.999560357472563
"Solyc01g090920"	222.1157700967	-2.06677563506059	0.681403452559742	-3.03311588354388	0.00242042633146352	0.900060678615188
"Solyc01g091040"	27.3914911703159	-1.73471592923399	0.805831791827462	-2.15270227214542	0.0313420848202811	0.999560357472563
"Solyc01g091380"	189.644248336877	-1.11840167519915	0.520205889547308	-2.14992120941269	0.0315614476520932	0.999560357472563
"Solyc01g094260"	851.685550267801	-2.10956021516819	1.0123973799677	-2.08372745416972	0.0371849654734013	0.999560357472563
"Solyc01g094370"	4540.28384128589	1.42010355502975	0.505130816344605	2.81135798703864	0.00493328631985312	0.999560357472563
"Solyc01g094870"	57.330744003432	1.73486095631117	0.876514677554389	1.9792719970779	0.0477853906443617	0.999560357472563
"Solyc01g095210"	2288.97269332206	0.959581032489465	0.362186188961065	2.64941364893574	0.00806315745689954	0.999560357472563
"Solyc01g095320"	7429.81260571615	-2.15254551336077	1.0357909436563	-2.07816599145226	0.0376940732515556	0.999560357472563
"Solyc01g095330"	563.813487477561	-2.52725839417997	1.00112427530377	-2.52442025083561	0.0115889296041521	0.999560357472563
"Solyc01g095610"	1154.79494671918	0.917560471159652	0.468145616912631	1.9599894520232	0.0499970231766347	0.999560357472563
"Solyc01g096220"	281.107254938012	1.4757837225669	0.641219069248877	2.30152812563049	0.021361797495351	0.999560357472563
"Solyc01g096320"	349.873959887427	-3.78248942261135	1.20830542151789	-3.13040838454546	0.00174563439762658	0.862566848706139
"Solyc01g096340"	363.331503766258	-1.07533517520351	0.46019594781832	-2.33668979551303	0.019455319525531	0.999560357472563
"Solyc01g096405"	24.1945632932407	2.07955643361491	0.890089664123425	2.33634488460541	0.0194732739787463	0.999560357472563
"Solyc01g097470"	3996.09287616407	-2.19510543910805	0.795010481167976	-2.76110251513055	0.00576065910553828	0.999560357472563
"Solyc01g098140"	214.329594430833	1.00782040808996	0.491173624204793	2.05186182324349	0.0401830929673225	0.999560357472563
"Solyc01g098410"	725.041886483681	0.95013722239388	0.400251154214762	2.37385254830288	0.0176035787984693	0.999560357472563
"Solyc01g099530"	220.842573162265	0.532538132423179	0.263250064885773	2.02293637668903	0.0430797075036872	0.999560357472563
"Solyc01g099650"	695.190227592761	1.23023417422498	0.460730795338738	2.67018004151533	0.00758105850814382	0.999560357472563
"Solyc01g099990"	137.113382300241	1.8064512813754	0.756670893595465	2.38736721164429	0.0169695318428379	0.999560357472563
"Solyc01g100460"	133.893661556285	-1.16376725425724	0.495045750137441	-2.35082768397494	0.0187317062137567	0.999560357472563
"Solyc01g101060"	17570.7246866371	-1.61061086688606	0.497521566672931	-3.23726844176159	0.00120679833296273	0.693044015534308
"Solyc01g102300"	287.894193026679	-1.33118284235188	0.596338592106146	-2.23226009514229	0.0255977776413326	0.999560357472563
"Solyc01g102490"	483.556457633793	-0.862484829160849	0.303629442503642	-2.84058364712277	0.00450310616052249	0.999560357472563
"Solyc01g102610"	996.810520668556	-1.35938970969171	0.56577182311802	-2.40271723360133	0.0162737656290189	0.999560357472563
"Solyc01g102670"	268.001746551538	-0.521905699805494	0.240536881806087	-2.16975332799997	0.030025537763956	0.999560357472563
"Solyc01g102960"	212.209636923578	-3.99751699307372	1.00150646113531	-3.99150394750537	6.5655595340639e-05	0.152350161454878
"Solyc01g103540"	12276.9265334506	-1.02234166332827	0.442582640004287	-2.30994524168045	0.0208911859078437	0.999560357472563
"Solyc01g103610"	286.179143584623	0.633829844078723	0.294722574938161	2.15059821668467	0.0315079262124775	0.999560357472563
"Solyc01g103620"	305.914202479461	0.864130417448556	0.30444531263645	2.83837648858943	0.00453436642510199	0.999560357472563
"Solyc01g103990"	4083.0875066186	-0.563172731004611	0.26490608340258	-2.12593355264232	0.0335087926515523	0.999560357472563
"Solyc01g104470"	5845.40579128419	-0.921814725925999	0.321176673253504	-2.87011729895593	0.00410319554703316	0.999560357472563
"Solyc01g104710"	468.693066471338	-1.51859703971765	0.742217874854158	-2.04602595971708	0.0407538166504651	0.999560357472563
"Solyc01g104740"	162.071167888293	-1.94095768062968	0.621946158250892	-3.12078088252569	0.00180372190860074	0.862566848706139
"Solyc01g105270"	62.3558992567126	-1.14292659652426	0.577566954884755	-1.97886424570865	0.0478312927482588	0.999560357472563
"Solyc01g105420"	1792.05726508594	-0.899925885483307	0.428280022437745	-2.10125581006787	0.0356185166072576	0.999560357472563
"Solyc01g105720"	360.108680077389	-0.521353714221303	0.195996010648402	-2.66002207135002	0.00781355310345202	0.999560357472563
"Solyc01g106060"	1978.59459393001	1.12899016618916	0.472661619367735	2.38858015952168	0.0169136181830126	0.999560357472563
"Solyc01g106820"	991.818078478645	-1.65527501628796	0.606007474089031	-2.73144323636637	0.00630576024463481	0.999560357472563
"Solyc01g107270"	30.4539572848759	-1.77795508751565	0.839081886208554	-2.11892917334857	0.0340964530410992	0.999560357472563
"Solyc01g107460"	150.789586932841	-2.27109464851944	0.849545615462335	-2.67330512592131	0.00751079001648576	0.999560357472563
"Solyc01g108170"	543.551345738572	2.15471431578243	0.938644459433737	2.2955596169846	0.0217010739949546	0.999560357472563
"Solyc01g108280"	1013.51116941893	-0.587860698154446	0.258960328002018	-2.27008014196624	0.0232027209589613	0.999560357472563
"Solyc01g108780"	12556.752612154	2.6945847887674	1.26569940239302	2.12892949437507	0.0332600941269114	0.999560357472563
"Solyc01g108930"	32.1303875938637	-1.19911266788639	0.57262634912719	-2.09405779128763	0.0362548324566749	0.999560357472563
"Solyc01g109090"	282.852171104069	-1.65412698703312	0.540373861338686	-3.06107882963713	0.00220541022237406	0.862566848706139
