"target_id"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Solyc01g105310"	11.9379611937078	-0.0291256086936926	1.23412200959831	-0.0236002668027715	0.981171459333649	0.998227020487924
"Solyc01g105320"	44.009012815963	-1.32934272658251	0.951663073932294	-1.39686277948102	0.162454839196865	0.854892230368171
"Solyc01g105330"	464.105608858214	1.02626395675	0.492601556468378	2.08335508338143	0.0372188692583267	0.663752205937736
"Solyc01g105340"	5320.0309956888	0.906704105388033	0.441774397555317	2.05241433275793	0.0401294127792331	0.678082661730867
"Solyc01g105350"	7.98650804050005	0.783010875949999	2.01449819310691	0.388687802565055	0.697507106411104	0.998227020487924
"Solyc01g105360"	487.334389263358	0.398228167919581	1.01622714526695	0.39186924869535	0.695154825454006	0.998227020487924
"Solyc01g105370"	431.348688682556	0.64566180626776	0.762855305784697	0.8463751924798	0.397343473055621	0.978346434602183
"Solyc01g105383"	14.5180233471545	3.09654727618908	1.35689362171136	2.28208551255743	0.0224842921538114	0.578370969865143
"Solyc01g105410"	2625.30518507743	1.482558130783	0.625630997854296	2.36970056769514	0.0178024964053845	0.535706085020001
"Solyc01g105420"	2057.28593542758	1.18636784149613	0.582861731119159	2.0354189993194	0.0418087312229968	0.683857520847981
"Solyc01g105430"	48.5048726812841	-0.430296758531882	0.543640384422051	-0.791509922481815	0.42864648823629	0.982228524678576
"Solyc01g105450"	116.997339403011	1.35630367856195	1.51868328573493	0.893078689481719	0.371815034305577	0.973024029615782
"Solyc01g105460"	327.619824090423	0.695171203017522	0.53715465833625	1.29417327436143	0.19560557599387	0.884978085523112
"Solyc01g105470"	14.0089274170365	1.45973314469255	1.33209819507192	1.09581497076779	0.273159755579813	0.939870582003937
"Solyc01g105475"	47.6090068723722	2.71549768534031	1.18771975174482	2.28631180154335	0.022236023954058	0.577740075226292
"Solyc01g105490"	44.8498684356178	3.5479587984177	1.2636020053435	2.80781352309836	0.00498791005021206	0.321670147941793
